uuid,title,date,place,names,link
15341110-489b-0130-357f-58d385a7b928," Hawthorne, Sophia Peabody, AL to NH. Sep. 19, Wednesday, [1855?].",1855-09-19: questionable,"[London, England]","aut:Hawthorne, Sophia Peabody, 1809-1871",http://digitalcollections.nypl.org/items/15341110-489b-0130-357f-58d385a7b928
8ec63320-489b-0130-3bfa-58d385a7b928," Hawthorne, Sophia Peabody, ALS to NH. Sep. 20, Thursday, [1855?].",1855-09-20: questionable,"[London, England]","aut:Hawthorne, Sophia Peabody, 1809-1871",http://digitalcollections.nypl.org/items/8ec63320-489b-0130-3bfa-58d385a7b928
60e9d610-489c-0130-f206-58d385a7bbd0," Hawthorne, Sophia Peabody, 4 envelopes of letters to NH. Postmarked Ap 14, 1856; Ap 23, 1856; My 9, 1856; no postmark, rec'd May 2d 1856.",1856-04-14-1856-05-09,"[London, England]","aut:Hawthorne, Sophia Peabody, 1809-1871",http://digitalcollections.nypl.org/items/60e9d610-489c-0130-f206-58d385a7bbd0
e34a0090-489d-0130-62e4-58d385a7bbd0," Hawthorne, Sophia Peabody, Cover wrapper of letter to NH. [n.d.] addressed to Brook Farm, West Roxbury.",1841: questionable,[n.p.],"aut:Hawthorne, Sophia Peabody, 1809-1871",http://digitalcollections.nypl.org/items/e34a0090-489d-0130-62e4-58d385a7bbd0
8425b760-4964-0130-d7cf-58d385a7b928,"[Ticknor, Reed and Fields], ALS to. Nov. 14, 1851.",1851-11-14,"Lenox, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/8425b760-4964-0130-d7cf-58d385a7b928
f9167960-4966-0130-dacd-58d385a7b928," Ticknor, [William D.], ALS to. Jun. 8, 1852",1852-06-08,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/f9167960-4966-0130-dacd-58d385a7b928
dbff9fc0-4967-0130-a4ca-58d385a7b928," Ticknor, [William D.], ALS to. Jun. 13, 1852.",1852-06-13,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/dbff9fc0-4967-0130-a4ca-58d385a7b928
4afb16c0-4bbd-0130-850a-58d385a7b928," Ticknor, [William D.], ALS to. Jun. 18, 1852.",1852-06-18,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/4afb16c0-4bbd-0130-850a-58d385a7b928
72ec70e0-4bbd-0130-5c5d-58d385a7b928," Ticknor, [William D.], ALS to. Jul. 13, 1852.",1852-07-13,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/72ec70e0-4bbd-0130-5c5d-58d385a7b928
f5551180-4bbd-0130-1da3-58d385a7b928," Ticknor, [William D.], ALS to. Jul. 24, 1852.",1852-07-24,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/f5551180-4bbd-0130-1da3-58d385a7b928
41b30240-4bbe-0130-04cf-58d385a7b928," Ticknor, [William D.], ALS to. Oct. 2, 1852.",1852-10-02,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/41b30240-4bbe-0130-04cf-58d385a7b928
a0992730-4bbe-0130-475c-58d385a7b928," Ticknor, [William D.], ALS to. Jan. 21, 1853.",1853-01-21,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/a0992730-4bbe-0130-475c-58d385a7b928
e27e6e60-4bbe-0130-5169-58d385a7b928," Ticknor, [William D.], ALS to. Feb. 16, 1853.",1853-02-16,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/e27e6e60-4bbe-0130-5169-58d385a7b928
020bb6c0-4bbf-0130-4c1d-58d385a7b928," Ticknor, [William D.], ALS to. Feb. 26, 1853.",1853-02-26,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/020bb6c0-4bbf-0130-4c1d-58d385a7b928
69422960-4bc0-0130-e22a-58d385a7b928," Ticknor, [William D.], ALS to. Mar. 15, 1853.",1853-03-15,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/69422960-4bc0-0130-e22a-58d385a7b928
8293e440-4bc0-0130-7cb3-58d385a7b928," Ticknor, [William D.], ALS to. Mar. 28, 1853.",1853-03-28,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/8293e440-4bc0-0130-7cb3-58d385a7b928
aac93550-4bc0-0130-1654-58d385a7b928," Ticknor, [William D.], ALS to. Apr. 1, 1853.",1853-04-01,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/aac93550-4bc0-0130-1654-58d385a7b928
c6966880-4bc0-0130-97f3-58d385a7b928," Ticknor, [William D.], ALS to. Aug. 6, 1853.",1853-08-06,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/c6966880-4bc0-0130-97f3-58d385a7b928
f93900d0-4bc0-0130-24af-58d385a7b928," Ticknor, [William D.], ALS to. Jun. 20, 1853.",1853-06-20,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/f93900d0-4bc0-0130-24af-58d385a7b928
549bd110-4c5c-0130-1ea3-58d385a7bbd0," Ticknor, [William D.], ALS to. Jul. 5, 1853.",1853-07-05,"Concord, MA","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/549bd110-4c5c-0130-1ea3-58d385a7bbd0
8f1a2050-4c5c-0130-1fbd-58d385a7bbd0," Ticknor, [William D.], ALS to. Jul. 22, 1853.",1853-07-22,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/8f1a2050-4c5c-0130-1fbd-58d385a7bbd0
87696ac0-4c5d-0130-6214-58d385a7bbd0," Ticknor, [William D.], ALS to. Jul. 30, 1853.",1853-07-30,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :William D. Ticknor & Co.",http://digitalcollections.nypl.org/items/87696ac0-4c5d-0130-6214-58d385a7bbd0
e459a2b0-4c5d-0130-e8ef-58d385a7bbd0," Ticknor, [William D.], ALS to. Aug. 22, 1853.",1853-08-22,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/e459a2b0-4c5d-0130-e8ef-58d385a7bbd0
0414a770-4c5e-0130-e38e-58d385a7bbd0," Ticknor, [William D.], ALS to. Aug. 24, 1853.",1853-08-24,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/0414a770-4c5e-0130-e38e-58d385a7bbd0
2a4640a0-4c5e-0130-f58e-58d385a7bbd0," Ticknor, [William D.], ALS to. Aug. 25, 1853.",1853-08-25,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/2a4640a0-4c5e-0130-f58e-58d385a7bbd0
85e21290-4c5e-0130-529c-58d385a7bbd0," Ticknor, [William D.], ALS to. Sep. 2, 1853.",1853-09-02,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/85e21290-4c5e-0130-529c-58d385a7bbd0
a7521a50-4c5e-0130-6fbd-58d385a7bbd0," Ticknor, [William D.], ALS to. Sep. 7, 1853.",1853-09-07,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/a7521a50-4c5e-0130-6fbd-58d385a7bbd0
26c08ff0-4c5f-0130-57a4-58d385a7b928," Ticknor, [William D.], ALS to. Sep. 10, 1853.",1853-09-10,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/26c08ff0-4c5f-0130-57a4-58d385a7b928
51b4b290-4c5f-0130-3fc2-58d385a7b928," Tick[nor, William D.], ALS to. Oct. 8, 1853.",1853-10-08,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/51b4b290-4c5f-0130-3fc2-58d385a7b928
9ac10ae0-4c5f-0130-400b-58d385a7b928," Ticknor, [William D.], ALS to. Nov. 4, 1853.",1853-11-04,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/9ac10ae0-4c5f-0130-400b-58d385a7b928
ceb57710-4c60-0130-685a-58d385a7b928," Ticknor, [William D.], ALS to. Nov. 11, 1853.",1853-11-11,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/ceb57710-4c60-0130-685a-58d385a7b928
13189670-4c61-0130-5972-58d385a7b928," Ticknor, [William D.], ALS to. Nov. 18, 1853.",1853-11-18,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/13189670-4c61-0130-5972-58d385a7b928
37f735b0-4c61-0130-0b35-58d385a7b928," Ticknor, [William D.], ALS to. Nov. 25, 1853.",1853-11-25,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/37f735b0-4c61-0130-0b35-58d385a7b928
629e0eb0-4c61-0130-47d0-58d385a7b928," Ticknor, [William D.], ALS to. Dec. 8, 1853.",1853-12-08,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/629e0eb0-4c61-0130-47d0-58d385a7b928
bf8f2740-4c61-0130-42e2-58d385a7b928," Ticknor, [William D.], ALS to. Jan. 6, 1854.",1854-01-06,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor, Reed, and Fields",http://digitalcollections.nypl.org/items/bf8f2740-4c61-0130-42e2-58d385a7b928
f05aaaa0-4c61-0130-0ab8-58d385a7b928," Ticknor, [William D.], ALS to. Feb. 3, 1854.",1854-02-03,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/f05aaaa0-4c61-0130-0ab8-58d385a7b928
0ef133f0-4c62-0130-5d2a-58d385a7b928," Tick[nor, William D.], ALS to. Feb. 17, 1854.",1854-02-17,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/0ef133f0-4c62-0130-5d2a-58d385a7b928
40cf5440-4c62-0130-831a-58d385a7b928," Tick[nor, William D.], ALS to. Mar. 3, 1854.",1854-03-03,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/40cf5440-4c62-0130-831a-58d385a7b928
8651d760-4c62-0130-fb26-58d385a7b928," Tick[nor, William D.], ALS to. Mar. 30, 1854.",1854-03-30,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/8651d760-4c62-0130-fb26-58d385a7b928
e2cf1db0-4c62-0130-a9c6-58d385a7b928," Ticknor, [William D.], ALS to. Mar. 30, 1854.",1854-03-30,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/e2cf1db0-4c62-0130-a9c6-58d385a7b928
1d779470-4c63-0130-a2a9-58d385a7b928," Ticknor, [William D.], ALS to. Apr. 7, 1854.",1854-04-07,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/1d779470-4c63-0130-a2a9-58d385a7b928
6016d240-4c63-0130-3c1f-58d385a7b928," Ticknor, [William D.], ALS to. Apr. 30, 1854.",1854-04-30,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/6016d240-4c63-0130-3c1f-58d385a7b928
9e4b1b90-4c64-0130-e428-58d385a7b928," Ticknor, [William D.], ALS to. May 5, 1854.",1854-05-05,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/9e4b1b90-4c64-0130-e428-58d385a7b928
c3bd2b50-4c64-0130-3e0f-58d385a7b928," Ticknor, [William D.], ALS to. May 12, 1854.",1854-05-12,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/c3bd2b50-4c64-0130-3e0f-58d385a7b928
01b62d50-4c65-0130-8776-58d385a7b928," Ticknor, [William D.], ALS to. Jun. 7, 1854.",1854-06-07,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/01b62d50-4c65-0130-8776-58d385a7b928
5176bd00-4c65-0130-7881-58d385a7b928," Ticknor, [William D.], ALS to. Jun. 16, 1854.",1854-06-16,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/5176bd00-4c65-0130-7881-58d385a7b928
7487f890-4c65-0130-e30c-58d385a7b928," Ticknor, [William D.], ALS to. Jun. 23, 1854.",1854-06-23,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/7487f890-4c65-0130-e30c-58d385a7b928
a48d5b10-4c65-0130-4ee3-58d385a7b928," Ticknor, [William D.], ALS to. Jun. 27, 1854.",1854-06-27,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/a48d5b10-4c65-0130-4ee3-58d385a7b928
d4dc8220-4c65-0130-0201-58d385a7b928," Ticknor, [William D.], ALS to. Jul. 7, 1854.",1854-07-07,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/d4dc8220-4c65-0130-0201-58d385a7b928
b7c117f0-4c73-0130-36b7-58d385a7bbd0," Ticknor, [William D.], ALS to. Jul. 20, 1854.",1854-07-20,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/b7c117f0-4c73-0130-36b7-58d385a7bbd0
08bb4380-4c74-0130-5c72-58d385a7bbd0," Ticknor, [William D.], ALS to. Aug. 3, 1854.",1854-08-03,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/08bb4380-4c74-0130-5c72-58d385a7bbd0
22e039e0-4c74-0130-1057-58d385a7bbd0," Ticknor, [William D.], ALS to. Aug. 15, 1854.",1854-08-15,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/22e039e0-4c74-0130-1057-58d385a7bbd0
51059fd0-4c74-0130-5941-58d385a7bbd0," Ticknor, [William D.], ALS to. Aug. 25, 1854.",1854-08-25,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/51059fd0-4c74-0130-5941-58d385a7bbd0
79ced180-4c74-0130-b29d-58d385a7bbd0," Ticknor, [William D.], ALS to. Sep. 2, 1854.",1854-09-02,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/79ced180-4c74-0130-b29d-58d385a7bbd0
a340da00-4c74-0130-2e5b-58d385a7bbd0," Ticknor, [William D.], ALS to. Sep. 15, 1854.",1854-09-15,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/a340da00-4c74-0130-2e5b-58d385a7bbd0
080eb1e0-4c75-0130-174e-58d385a7bbd0," Ticknor, [William D.], ALS to. Sep. 30, 1854.",1854-09-30,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/080eb1e0-4c75-0130-174e-58d385a7bbd0
25555990-4c75-0130-62aa-58d385a7bbd0," Ticknor, [William D.], ALS to. Oct. 12, 1854.",1854-10-12,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/25555990-4c75-0130-62aa-58d385a7bbd0
c1b7ada0-4c75-0130-0d73-58d385a7b928," Ticknor, [William D.], ALS to. Oct. 26, 1854.",1854-10-26,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/c1b7ada0-4c75-0130-0d73-58d385a7b928
07438d80-4c76-0130-07fb-58d385a7b928," Ticknor, [William D.], ALS to. Dec. 15, 1854.",1854-12-15,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/07438d80-4c76-0130-07fb-58d385a7b928
22f88470-4c76-0130-f2c0-58d385a7b928," Ticknor, [William D.], ALS to. Dec. 18, 1854.",1854-12-18,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/22f88470-4c76-0130-f2c0-58d385a7b928
52c229c0-4c76-0130-9aa2-58d385a7b928," Ticknor, [William D.], ALS to. Jan. 6, 1855.",1855-01-06,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/52c229c0-4c76-0130-9aa2-58d385a7b928
35203050-4c7c-0130-73a7-58d385a7bbd0," Ticknor, [William D.], ALS to. Jan. 19, 1855.",1855-01-19,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/35203050-4c7c-0130-73a7-58d385a7bbd0
5d6264d0-4c7c-0130-16e8-58d385a7bbd0," Ticknor, [William D.], ALS to. Feb. 2, 1855.",1855-02-02,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/5d6264d0-4c7c-0130-16e8-58d385a7bbd0
965f00e0-4c7c-0130-8dff-58d385a7bbd0," Ticknor, [William D.], ALS to. Feb. 16, 1855.",1855-02-16,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/965f00e0-4c7c-0130-8dff-58d385a7bbd0
c82ba3b0-4c7c-0130-7c37-58d385a7bbd0," Ticknor, [William D.], ALS to. Mar. 2, 1855.",1855-03-02,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/c82ba3b0-4c7c-0130-7c37-58d385a7bbd0
eba20ba0-4c7c-0130-2baa-58d385a7bbd0," Ticknor, [William D.], ALS to. Mar. 30, 1855.",1855-03-30,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/eba20ba0-4c7c-0130-2baa-58d385a7bbd0
0b443680-4c7d-0130-84f5-58d385a7bbd0," Ticknor, [William D.], ALS to. Apr. 18, 1855.",1855-04-18,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/0b443680-4c7d-0130-84f5-58d385a7bbd0
2c5cc1f0-4c7d-0130-9d32-58d385a7bbd0," Ticknor, [William D.], ALS to. Apr. 26, 1855.",1855-04-26,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/2c5cc1f0-4c7d-0130-9d32-58d385a7bbd0
a5e48b40-4c7d-0130-0a55-58d385a7bbd0," Ticknor, [William D.], ALS to. May 11, 1855.",1855-05-11,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/a5e48b40-4c7d-0130-0a55-58d385a7bbd0
d1906270-4c7d-0130-0af8-58d385a7bbd0," Ticknor, [William D.], ALS to. May 27, 1855.",1855-05-27,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/d1906270-4c7d-0130-0af8-58d385a7bbd0
fd0bf0c0-4c7d-0130-6613-58d385a7bbd0," Ticknor, [William D.], ALS to. Jun. 9, 1855.",1855-06-09,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/fd0bf0c0-4c7d-0130-6613-58d385a7bbd0
217b1fa0-4c7e-0130-b9f2-58d385a7bbd0," Ticknor, [William D.], ALS to. Jun. 21, 1855.",1855-06-21,"Leamington, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/217b1fa0-4c7e-0130-b9f2-58d385a7bbd0
8b1f02c0-4c7e-0130-233f-58d385a7bbd0," Ticknor, [William D.], ALS to. Jul. 18, 1855.",1855-07-18,"Lake Windermere, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/8b1f02c0-4c7e-0130-233f-58d385a7bbd0
babf6000-4c7e-0130-fe86-58d385a7bbd0," Ticknor, [William D.], ALS to. Aug. 1, 1855.",1855-08-01,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/babf6000-4c7e-0130-fe86-58d385a7bbd0
e3926810-4c7e-0130-dc2b-58d385a7bbd0," Ticknor, [William D.], ALS to. Aug. 17, 1855.",1855-08-17,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/e3926810-4c7e-0130-dc2b-58d385a7bbd0
0aee7e90-4c7f-0130-fdcc-58d385a7bbd0," Ticknor, [William D.], ALS to. Aug. 31, 1855.",1855-08-31,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/0aee7e90-4c7f-0130-fdcc-58d385a7bbd0
3546a5e0-4c7f-0130-74ec-58d385a7bbd0," Ticknor, [William D.], ALS to. Oct. 12, 1855.",1855-10-12,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/3546a5e0-4c7f-0130-74ec-58d385a7bbd0
637ac5c0-4c7f-0130-fe77-58d385a7bbd0," Ticknor, [William D.], ALS to. Oct. 26, 1855.",1855-10-26,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/637ac5c0-4c7f-0130-fe77-58d385a7bbd0
9c5a3900-4c7f-0130-75b7-58d385a7bbd0," Ticknor, [William D.], ALS to. Nov. 9, 1855.",1855-11-09,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/9c5a3900-4c7f-0130-75b7-58d385a7bbd0
c8ac0b30-4c84-0130-8101-58d385a7b928," Ticknor, [William D.], ALS to. Nov. 23, 1855.",1855-11-23,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/c8ac0b30-4c84-0130-8101-58d385a7b928
ed8d8070-4c84-0130-b224-58d385a7b928," Ticknor, [William D.], ALS to. Dec. 7, 1855.",1855-12-07,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/ed8d8070-4c84-0130-b224-58d385a7b928
0bd28cf0-4c85-0130-bb80-58d385a7b928," Ticknor, [William D.], ALS to. Dec. 21, 1855.",1855-12-21,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/0bd28cf0-4c85-0130-bb80-58d385a7b928
1a453f40-4c86-0130-94bd-58d385a7b928," Ticknor, [William D.], ALS to. Jan. 3, 1856.",1856-01-03,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/1a453f40-4c86-0130-94bd-58d385a7b928
51b26800-4c86-0130-936a-58d385a7b928," Ticknor, [William D.], ALS to. Jan. 17, 1856.",1856-01-17,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/51b26800-4c86-0130-936a-58d385a7b928
937fe430-4c86-0130-9faa-58d385a7b928," Ticknor, [William D.], ALS to. Feb. 1, 1856.",1856-02-01,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/937fe430-4c86-0130-9faa-58d385a7b928
c51b6160-4c86-0130-50d2-58d385a7b928," Ticknor, [William D.], ALS to. Feb. 16, 1856.",1856-02-16,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/c51b6160-4c86-0130-50d2-58d385a7b928
0db46550-4c87-0130-8971-58d385a7b928," Ticknor, [William D.], ALS to. Feb. 27, 1856.",1856-02-27,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/0db46550-4c87-0130-8971-58d385a7b928
2e4f4de0-4c87-0130-63be-58d385a7b928," Ticknor, [William D.], ALS to. Mar. 15, 1856.",1856-03-15,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/2e4f4de0-4c87-0130-63be-58d385a7b928
640eb130-4c87-0130-4f1b-58d385a7b928," Ticknor, [William D.], ALS to. Apr. 11, 1856.",1856-04-11,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/640eb130-4c87-0130-4f1b-58d385a7b928
ce5c5bc0-4c8f-0130-5c74-58d385a7b928," Ticknor, [William D.], ALS to. Apr. 24, 1856.",1856-04-24,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/ce5c5bc0-4c8f-0130-5c74-58d385a7b928
11b896b0-4d21-0130-eadf-58d385a7bbd0," Ticknor, [William D.], ANS to. Apr. 26, 1856.",1856-04-26,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/11b896b0-4d21-0130-eadf-58d385a7bbd0
ddab51a0-4d21-0130-9e3a-58d385a7bbd0," Ticknor, [William D.], ALS to. May 10, 1856.",1856-05-10,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/ddab51a0-4d21-0130-9e3a-58d385a7bbd0
0ead8540-4d22-0130-a89a-58d385a7bbd0," Ticknor, [William D.], ALS to. May 28, 1856.",1856-05-28,"Liverpool, England","rcp:Ticknor, William Davis, 1810-1864; :Ticknor and Fields",http://digitalcollections.nypl.org/items/0ead8540-4d22-0130-a89a-58d385a7bbd0
