uuid,title,date,place,names,link
633d2dc0-1d72-0130-27b1-58d385a7b928," Monroe, Francis, ALS to William Brown. Dec. 4, 1854.",1854-12-04,"Concord, MA","aut:Monroe, Francis Saltus, 1806-1878; rcp:Brown, William",http://digitalcollections.nypl.org/items/633d2dc0-1d72-0130-27b1-58d385a7b928
3242f0c0-1f8f-0130-a205-58d385a7bbd0," Peters, Charles J., ALS to John Thoreau. Oct. 24, 1853.",1853-10-24,"Boston, MA","aut:Boston Stereotype Foundry; aut:Peters, Charles J.; rcp:Thoreau, John, 1787-1859",http://digitalcollections.nypl.org/items/3242f0c0-1f8f-0130-a205-58d385a7bbd0
b3513900-1f8f-0130-ecec-58d385a7bbd0," Filmer & Co., ALS to John Thoreau. [n.d.].",1853-1856,"[New York, NY]","aut:Filmer & Co. ; rcp:Thoreau, John, 1787-1859",http://digitalcollections.nypl.org/items/b3513900-1f8f-0130-ecec-58d385a7bbd0
a3cf9f50-1f91-0130-6a4e-58d385a7bbd0," Filmer, William, ALS to John Thoreau. Oct. 27, 1854.",1854-10-27,"[New York, NY]","aut:Filmer & Co.; rcp:Thoreau, John, 1787-1859",http://digitalcollections.nypl.org/items/a3cf9f50-1f91-0130-6a4e-58d385a7bbd0
d5d251d0-1f91-0130-1c1d-58d385a7bbd0," Jones & Denyse, ALS to John Thoreau. Nov. 17, 1855. Previously Jones & Dingle...",1855-11-17,"[New York, NY]","aut:Jones & Denyse; rcp:Thoreau, John, 1787-1859",http://digitalcollections.nypl.org/items/d5d251d0-1f91-0130-1c1d-58d385a7bbd0
113b19b0-1f93-0130-14ce-58d385a7b928," Trow, John F., ALS to John Thoreau. Mar. 5, 1856.",1856-03-05,"New York, NY","aut:John F. Trow & Co.; rcp:Thoreau, John, 1787-1859",http://digitalcollections.nypl.org/items/113b19b0-1f93-0130-14ce-58d385a7b928
e483ae50-1f94-0130-211f-58d385a7bbd0," Knight, S[ilas] P., ALS to John Thoreau. Feb. 20, 1854.",1854-02-20,"New York, NY","aut:Knight, Silas P.; oth:Harper & Brothers; rcp:Thoreau, John, 1787-1859",http://digitalcollections.nypl.org/items/e483ae50-1f94-0130-211f-58d385a7bbd0
439530a0-1f95-0130-8bc5-58d385a7bbd0," Knight, Silas P., ALS to John Thoreau. Jul. 9, [n.y.].",1853-07-09-1858-07-09,"New York, NY","aut:Knight, Silas P.; oth:Harper & Brothers; rcp:Thoreau, John, 1787-1859",http://digitalcollections.nypl.org/items/439530a0-1f95-0130-8bc5-58d385a7bbd0
962d4690-1f9b-0130-00da-58d385a7bbd0," Emerson, Ralph Waldo, ANS to HDT. [Fall 1845] or [Feb.? 15?, 1839?].",1839-02-15: questionable,"[Concord, MA]","aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/962d4690-1f9b-0130-00da-58d385a7bbd0
b313d400-1f9d-0130-4d05-58d385a7b928," Emerson, Ralph Waldo, ANS to HDT. Thursday [Jun.?, 1841?].",1841-06-03: questionable,"[Concord, MA]","aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/b313d400-1f9d-0130-4d05-58d385a7b928
f816af20-1f9d-0130-952c-58d385a7b928," Emerson, Ralph Waldo, ALS to HDT. Oct. 25, 1843.",1843-10-25,"[Concord, MA]","aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/f816af20-1f9d-0130-952c-58d385a7b928
94dc9fb0-1f9e-0130-f15c-58d385a7b928," Emerson, Ralph Waldo, AL to HDT. [Sep. 30, 1846]. Previously [Sep. 4, 1846].",1846-09-30: approximate,"[Concord, MA]","aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/94dc9fb0-1f9e-0130-f15c-58d385a7b928
d7fec3f0-1f9e-0130-3df3-58d385a7b928," Emerson, Ralph Waldo, ALS to HDT. Dec. 2, 1847.",1847-12-02,"Manchester, England","aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/d7fec3f0-1f9e-0130-3df3-58d385a7b928
76440970-1fa0-0130-11c6-58d385a7bbd0," Emerson, Ralph Waldo, ALS to HDT. Mar. 25, 1848.",1848-03-25,"London, England","aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/76440970-1fa0-0130-11c6-58d385a7bbd0
b8cd6bf0-1fa1-0130-12fb-58d385a7bbd0," Greeley, Horace, ALS to HDT. May 26, 1852.",1852-05-26,"New York, NY","aut:Greeley, Horace, 1811-1872",http://digitalcollections.nypl.org/items/b8cd6bf0-1fa1-0130-12fb-58d385a7bbd0
e05e1b90-1fa2-0130-a865-58d385a7bbd0," Hawthorne, Nathaniel, ALS to HDT. Oct. 21, 1848.",1848-10-21,"Salem, MA","aut:Hawthorne, Nathaniel, 1804-1864",http://digitalcollections.nypl.org/items/e05e1b90-1fa2-0130-a865-58d385a7bbd0
e55de6e0-1faf-0130-f90d-58d385a7b928," Sanborn, F[ranklin] B[enjamin] TLS to [Charles Eliot] Goodspeed. Sep. 11, 1908.",1908-09-11,"Concord, MA","aut:Sanborn, F. B. (Franklin Benjamin), 1831-1917; oth:Goodspeed, Charles E. (Charles Eliot), 1867-1950",http://digitalcollections.nypl.org/items/e55de6e0-1faf-0130-f90d-58d385a7b928
ec146390-1fb1-0130-2f39-58d385a7b928," Greeley, Horace, ANS to. Jul. [24], 1850.",1850-07-24,"Concord, MA","rcp:Greeley, Horace, 1811-1872; aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/ec146390-1fb1-0130-2f39-58d385a7b928
efe68e70-1fb5-0130-b1bc-58d385a7b928," Emerson, R. W., ALS to Horace Greeley. Jul. 23, 1850.",1850-07-24,"Concord, MA","rcp:Greeley, Horace, 1811-1872; aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/efe68e70-1fb5-0130-b1bc-58d385a7b928
10735d00-1fb8-0130-0872-58d385a7b928," Hudson, W. H., ALS to [Henry S.] Salt. Jul. 10, 1917.",1917-07-10,"Worthing, Sussex, England","aut:Hudson, W. H. (William Henry), 1841-1922; rcp:Salt, Henry Stephens, 1851-1939",http://digitalcollections.nypl.org/items/10735d00-1fb8-0130-0872-58d385a7b928
da981040-1fc2-0130-a7f7-58d385a7b928," Jocelyn, A. H., ALS to John Thoreau. Mar. 6, 1855.",1855-03-06,"New York, NY","rcp:Thoreau, John, 1787-1859; aut:Jocelyn, Albert H.",http://digitalcollections.nypl.org/items/da981040-1fc2-0130-a7f7-58d385a7b928
52b53370-1fc3-0130-eee9-58d385a7b928," Frank & Atkinson, ALS to John Thoreau. Apr. 27, 1855.",1855-04-27,"New York, NY","rcp:Thoreau, John, 1787-1859; aut:Frank & Atkinson",http://digitalcollections.nypl.org/items/52b53370-1fc3-0130-eee9-58d385a7b928
916273c0-1fc4-0130-5508-58d385a7bbd0," Emerson, Ralph Waldo, ALS to HDT. Jun. 10 and 15, 1843.",1843-06-10,"[Concord, MA]","aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/916273c0-1fc4-0130-5508-58d385a7bbd0
f463f1e0-1fc4-0130-faf4-58d385a7bbd0," Emerson, Ralph Waldo, ALS to HDT. [Jun. 7?, 1841?] or [Nov. 12? 1838?].",1838-11-12-1841-06-07: questionable,"[ Concord, MA]","aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/f463f1e0-1fc4-0130-faf4-58d385a7bbd0
60ab42d0-1fc5-0130-0c90-58d385a7bbd0," Emerson, Ralph Waldo, ALS to HDT. Feb. 6, [1850].",1850-02-06,"Saco, ME","aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/60ab42d0-1fc5-0130-0c90-58d385a7bbd0
34713490-1fc6-0130-22a8-58d385a7bbd0," Emerson, Ralph Waldo, ALS to HDT. Jan. 28, 1848.",1848-01-28,"Manchester, England","aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/34713490-1fc6-0130-22a8-58d385a7bbd0
ef885d80-1fc6-0130-d6b4-58d385a7b928," Emerson, Ralph Waldo, ALS to HDT. Feb. [9, 10, 11], 1843. [postmark: Feb. 11]",1843-02-11,"New York, NY","aut:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/ef885d80-1fc6-0130-d6b4-58d385a7b928
39510ee0-1fc9-0130-22d2-58d385a7b928," Slack, Charles W., Telegram to ""Henry D. Thoreau or Ralph Waldo Emerson."" Oct. 31, 1859.",1859-10-31,"Boston, MA","aut:Slack, Charles W. (Charles Wesley), 1825-1885; :Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/39510ee0-1fc9-0130-22d2-58d385a7b928
05557050-2063-0130-4e06-58d385a7b928,"[Ticknor and Fields?], ALS to. Apr. 30, 1855. Previously: James Munroe & Co., ALS to.",1855-04-30,"Concord, MA",rcp:James Munroe and Company; rcp:Ticknor and Fields,http://digitalcollections.nypl.org/items/05557050-2063-0130-4e06-58d385a7b928
dea31200-2069-0130-9368-58d385a7b928," Webb, Sarah E., ALS to. Sep. 15, 1854.",1854-09-15,"Concord, MA","rcp:Webb, Sarah E.",http://digitalcollections.nypl.org/items/dea31200-2069-0130-9368-58d385a7b928
ab10e350-208d-0130-9248-58d385a7b928,"""Ktaadn and the Maine Woods,"" The Union Magazine of Literature and Art, annotated by Henry D. Thoreau.",1848-07-1848-11,"New York, NY","pbl:Sartain, John, 1808-1897",http://digitalcollections.nypl.org/items/ab10e350-208d-0130-9248-58d385a7b928
59cf4c00-2123-0130-31ee-58d385a7b928," Palmer, W. R., Coast Survey Office, printed form letter HDT. Feb. 24, 1860.",1860-02-24: questionable,"Baltimore, MD","aut:United States. Army. Corps of Topographical Engineers; aut:Palmer, W. R., Captain",http://digitalcollections.nypl.org/items/59cf4c00-2123-0130-31ee-58d385a7b928
936be1e0-2127-0130-25d9-58d385a7b928," Adams, James, printed certificate for John Camson[?]. Jan. 24, 1861.",1861-01-24: questionable,"Concord, MA",":Adam, James",http://digitalcollections.nypl.org/items/936be1e0-2127-0130-25d9-58d385a7b928
a8ee6e30-02a6-0131-5555-58d385a7bbd0,"[Emerson, Ralph] Waldo, ALS to. Feb. 23, 1848.",1848-02-23,"Concord, MA","rcp:Emerson, Ralph Waldo, 1803-1882",http://digitalcollections.nypl.org/items/a8ee6e30-02a6-0131-5555-58d385a7bbd0
c8dc7f60-02a6-0131-19d5-58d385a7bbd0," Blake, Harrison G. O., AL[S] to. [Mar. 27, 1848.] Mutilated.",1848-03-27,[n.p.],"rcp:Blake, H. G. O. (Harrison Gray Otis), 1816?-1898",http://digitalcollections.nypl.org/items/c8dc7f60-02a6-0131-19d5-58d385a7bbd0
63af9900-3850-0131-8b56-58d385a7bbd0," Welch, Bigelow & Co, draft ALS to. Oct. 19, 1861.",1861-10-19,"Concord, MA","rcp:Welch, Bigelow & Co.",http://digitalcollections.nypl.org/items/63af9900-3850-0131-8b56-58d385a7bbd0
bb440870-3903-0131-08ea-58d385a7b928," Publishers of ""The World,"" draft letter to. Sep. 17, 1860.",1860-09-17,"Concord, MA","rcp:The World (newspaper), New York",http://digitalcollections.nypl.org/items/bb440870-3903-0131-08ea-58d385a7b928
46089ca0-3905-0131-8eff-58d385a7bbd0,"[unknown], AL fragment, to. Aug. 8, 1859.",1859-08-08,"Concord, MA",,http://digitalcollections.nypl.org/items/46089ca0-3905-0131-8eff-58d385a7bbd0
