uuid,title,date,place,names,link
38c3a9c0-8dc5-0130-0479-58d385a7b928," Rhys, Ernest, APCS to. Nov. 18, 1890.",1890-11-18,"Camden, NJ","rcp:Rhys, Ernest, 1859-1946",http://digitalcollections.nypl.org/items/38c3a9c0-8dc5-0130-0479-58d385a7b928
06f93ab0-8e4f-0130-e59c-58d385a7b928," Stedman, [Edmund Clarence], ALS to. Jun. 17, 1875. ",1875-06-17,"Camden, NJ","rcp:Stedman, Edmund Clarence, 1833-1908",http://digitalcollections.nypl.org/items/06f93ab0-8e4f-0130-e59c-58d385a7b928
befefc10-8e52-0130-2bbf-58d385a7bbd0,"The New York  Sun, APCS to. Nov. 28, 1881.",1881-11-28,"Camden, NJ","rcp:The Sun (New York), published 1833-1950",http://digitalcollections.nypl.org/items/befefc10-8e52-0130-2bbf-58d385a7bbd0
66e85b90-8e56-0130-cdd7-58d385a7b928," Sutherland, Byron, ALS to. Sep. 20, 1868.",1868-09-20,"Washington, DC","rcp:Sutherland, Byron",http://digitalcollections.nypl.org/items/66e85b90-8e56-0130-cdd7-58d385a7b928
1f4ab520-8e57-0130-d7c1-58d385a7b928,"[Whitman], [Louisa Van Velsor], mother, ALS to. Jun. 30, 1863.",1863-06-30,"Washington, DC","rcp:Whitman, Louisa Van Velsor, 1795-1873",http://digitalcollections.nypl.org/items/1f4ab520-8e57-0130-d7c1-58d385a7b928
724ba200-8e6c-0130-c4eb-58d385a7b928,"[Whitman], [Louisa Van Velsor], mother, ALS to. May 14, 1866.",1866-05-14,"Washington, DC","rcp:Whitman, Louisa Van Velsor, 1795-1873",http://digitalcollections.nypl.org/items/724ba200-8e6c-0130-c4eb-58d385a7b928
95c580e0-8e6c-0130-3991-58d385a7b928,"[Whitman], [Louisa Van Velsor], mother, ALS to. Jan. 26, 1868.",1868-01-26,"Washington, DC","rcp:Whitman, Louisa Van Velsor, 1795-1873",http://digitalcollections.nypl.org/items/95c580e0-8e6c-0130-3991-58d385a7b928
bfac9cf0-8e6c-0130-a222-58d385a7b928,"[Whitman], [Louisa Van Velsor], mother, ALS to. Feb. 2-8, 1869.",1869-02-02,"Washington, DC","rcp:Whitman, Louisa Van Velsor, 1795-1873",http://digitalcollections.nypl.org/items/bfac9cf0-8e6c-0130-a222-58d385a7b928
84927080-8e76-0130-cbca-58d385a7b928,"[Whitman], [Thomas] Jeff[erson], brother, ALS to. May 7, 1866.",1866-05-07,"Washington, DC","rcp:Whitman, Thomas Jefferson, 1833-1890",http://digitalcollections.nypl.org/items/84927080-8e76-0130-cbca-58d385a7b928
18809e30-8e77-0130-950e-58d385a7bbd0,"[The  Critic], [Editor of] ANS to. Nov. 15, 1887. Previously, unknown recipient.",1887-11-15,"Camden, NJ",,http://digitalcollections.nypl.org/items/18809e30-8e77-0130-950e-58d385a7bbd0
07f940a0-8e78-0130-bb97-58d385a7bbd0," Bucke, Richard Maurice, ALS to Harry Buxton Forman. Jan. 9, 1884.",1884-01-09,"London, Ontario, Canada","aut:Bucke, Richard Maurice, 1837-1902; rcp:Forman, H. Buxton (Harry Buxton), 1842-1917",http://digitalcollections.nypl.org/items/07f940a0-8e78-0130-bb97-58d385a7bbd0
24abba80-8e78-0130-b54b-58d385a7bbd0," Bucke, Richard Maurice, ALS to Harry Buxton Forman. Dec. 23, 1884.",1884-12-23,"London, Ontario, Canada","aut:Bucke, Richard Maurice, 1837-1902; rcp:Forman, H. Buxton (Harry Buxton), 1842-1917",http://digitalcollections.nypl.org/items/24abba80-8e78-0130-b54b-58d385a7bbd0
3d6f9990-8e78-0130-f430-58d385a7bbd0," Bucke, Richard Maurice, ALS to Harry Buxton Forman. Mar. 15, 1885.",1885-03-15,"London, Ontario, Canada","aut:Bucke, Richard Maurice, 1837-1902; rcp:Forman, H. Buxton (Harry Buxton), 1842-1917",http://digitalcollections.nypl.org/items/3d6f9990-8e78-0130-f430-58d385a7bbd0
4e3ed4b0-8e78-0130-924d-58d385a7bbd0," Bucke, Richard Maurice, ALS to Harry Buxton Forman. Nov. 12, 1885.",1885-11-12,"London, Ontario, Canada","aut:Bucke, Richard Maurice, 1837-1902; rcp:Forman, H. Buxton (Harry Buxton), 1842-1917",http://digitalcollections.nypl.org/items/4e3ed4b0-8e78-0130-924d-58d385a7bbd0
11336d90-8e79-0130-7096-58d385a7bbd0,"[Heyde], Han[nah Louisa Whitman], ALS to George W[ashington] Whitman, brother. Friday night [n.d.]",1840-1901,"[Burlington, NY]","aut:Heyde, Hannah Louisa Whitman, 1823-1908; rcp:Whitman, George Washington, 1829-1901",http://digitalcollections.nypl.org/items/11336d90-8e79-0130-7096-58d385a7bbd0
5dce52d0-8e79-0130-4526-58d385a7bbd0,"[Heyde], Han[nah Louisa Whitman], ALS to [Thomas] Jeff[erson Whitman], brother. Thursday afternoon [n.d.]",1840-1890,"Burlington, NY","aut:Heyde, Hannah Louisa Whitman, 1823-1908; rcp:Whitman, Thomas Jefferson, 1833-1890",http://digitalcollections.nypl.org/items/5dce52d0-8e79-0130-4526-58d385a7bbd0
ba700f60-8e7a-0130-5f8a-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Mar. 23, 1899.",1899-03-23,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/ba700f60-8e7a-0130-5f8a-58d385a7bbd0
536d9010-8e7b-0130-feca-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Apr. 1, 1899.",1899-04-01,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/536d9010-8e7b-0130-feca-58d385a7bbd0
6d7fe330-8e7b-0130-eab3-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Apr. 7, 1899.",1899-04-07,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/6d7fe330-8e7b-0130-eab3-58d385a7bbd0
8a7623f0-8e7b-0130-86bd-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Jun. 30, 1899.",1899-06-30,"London, England","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/8a7623f0-8e7b-0130-86bd-58d385a7bbd0
a4154fe0-8e7b-0130-3128-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Jul. 11, 1899.",1899-07-11,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/a4154fe0-8e7b-0130-3128-58d385a7bbd0
ca142aa0-8e7b-0130-d0ab-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Aug. 7, 1899.",1899-08-07,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/ca142aa0-8e7b-0130-d0ab-58d385a7bbd0
db206c10-8e7b-0130-81d4-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Sep. 8, 1899.",1899-09-08,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/db206c10-8e7b-0130-81d4-58d385a7bbd0
438d7520-8e7c-0130-40ca-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Jul. 9, 1901.",1901-07-09,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/438d7520-8e7c-0130-40ca-58d385a7bbd0
5c585910-8e7c-0130-3fab-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Dec. 19, 1901.",1901-12-19,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/5c585910-8e7c-0130-3fab-58d385a7bbd0
72bf8910-8e7c-0130-7795-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Dec. 26, 1901.",1901-12-26,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/72bf8910-8e7c-0130-7795-58d385a7bbd0
88ec64e0-8e7c-0130-e95b-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Feb. 3, 1902.",1902-02-03,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/88ec64e0-8e7c-0130-e95b-58d385a7bbd0
df752090-8e7e-0130-8349-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Feb. 6, 1902.",1902-02-06,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/df752090-8e7e-0130-8349-58d385a7bbd0
f2bdd9d0-8e7e-0130-65ad-58d385a7bbd0," Putnam's, G. P., & Sons, TLS to Richard Maurice Bucke. Feb. 10, 1902.",1902-02-10,"New York, NY","aut:G.P. Putnam & Sons; rcp:Bucke, Richard Maurice, 1837-1902",http://digitalcollections.nypl.org/items/f2bdd9d0-8e7e-0130-65ad-58d385a7bbd0
e524dc20-8e80-0130-6cf1-58d385a7b928," Stedman, Arthur, ALS to WW. Jan. 21, 1892.",1892-01-21,"New York, NY","aut:Stedman, Arthur Griffin, 1859-1908; oth:Sharp, William, 1855-1905",http://digitalcollections.nypl.org/items/e524dc20-8e80-0130-6cf1-58d385a7b928
ae856d20-8e89-0130-f3d9-58d385a7b928," Burroughs, John, ALS to. Jan. 24, 1877.",1877-01-24,"Camden, NJ","rcp:Burroughs, John, 1837-1921",http://digitalcollections.nypl.org/items/ae856d20-8e89-0130-f3d9-58d385a7b928
dd581310-8e8b-0130-6f46-58d385a7bbd0," Doyle, Peter, 41 signed postcards to, mounted in book. Jan. 15 - Dec. 29, 1875 [correctly: Oct. 8, 1873 - Sep. 1, 1878]. Cards listed individually.",1873-10-08-1878-09-01,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/dd581310-8e8b-0130-6f46-58d385a7bbd0
e56d4a60-8e8c-0130-e312-58d385a7bbd0," Doyle, Peter, APCS to. Jan. 15, [1876].",1876-01-15,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/e56d4a60-8e8c-0130-e312-58d385a7bbd0
f2fb5780-8e8c-0130-dbd9-58d385a7bbd0," Doyle, Peter, APCS to. Jan. 22, [1876].",1876-01-22,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/f2fb5780-8e8c-0130-dbd9-58d385a7bbd0
11552330-8e8d-0130-51e3-58d385a7bbd0," Doyle, Peter, APCS to. Feb. 5, [1875].",1875-02-05,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/11552330-8e8d-0130-51e3-58d385a7bbd0
1f1dc770-8e8d-0130-07ed-58d385a7bbd0," Doyle, Peter, APCS to. Feb. 12, [1875].",1875-02-12,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/1f1dc770-8e8d-0130-07ed-58d385a7bbd0
2fc34540-8e8d-0130-66c0-58d385a7bbd0," Doyle, Peter, APCS to. Feb. 19, [1875].",1875-02-19,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/2fc34540-8e8d-0130-66c0-58d385a7bbd0
3911aac0-8e8d-0130-84d8-58d385a7bbd0," Doyle, Peter, APCS to. Feb. 26, [1875].",1875-02-26,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/3911aac0-8e8d-0130-84d8-58d385a7bbd0
4a07cb60-8e8d-0130-8d81-58d385a7bbd0," Doyle, Peter, APCS to. Mar. 8, [1874/75].",1874-03-08-1875-03-08,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/4a07cb60-8e8d-0130-8d81-58d385a7bbd0
4fb888e0-8e8d-0130-7c14-58d385a7bbd0," Doyle, Peter, APCS to. Mar. 19, [1875].",1875-03-19,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/4fb888e0-8e8d-0130-7c14-58d385a7bbd0
58ef3f00-8e8d-0130-c186-58d385a7bbd0," Doyle, Peter, APCS to. Mar. 23, [1874].",1874-03-23,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/58ef3f00-8e8d-0130-c186-58d385a7bbd0
61325690-8e8d-0130-8158-58d385a7bbd0," Doyle, Peter, APCS to. Mar. 26, [1875].",1875-03-26,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/61325690-8e8d-0130-8158-58d385a7bbd0
763c6ac0-8e8d-0130-e439-58d385a7bbd0," Doyle, Peter, APCS to. Apr. 16, [1875].",1875-04-16,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/763c6ac0-8e8d-0130-e439-58d385a7bbd0
7e1b0090-8e8d-0130-fec8-58d385a7bbd0," Doyle, Peter, APCS to. Apr. 21, [1874].",1874-04-21,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/7e1b0090-8e8d-0130-fec8-58d385a7bbd0
87c21fe0-8e8d-0130-c42e-58d385a7bbd0," Doyle, Peter, APCS to. Apr. 23, [1875].",1875-04-23,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/87c21fe0-8e8d-0130-c42e-58d385a7bbd0
8dbfd020-8e8d-0130-c8c8-58d385a7bbd0," Doyle, Peter, APCS to. Apr. 24, [1874].",1874-04-24,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/8dbfd020-8e8d-0130-c8c8-58d385a7bbd0
995eef40-8e8d-0130-bec0-58d385a7bbd0," Doyle, Peter, APCS to. May 7, [1875].",1875-05-07,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/995eef40-8e8d-0130-bec0-58d385a7bbd0
aac77330-8e8d-0130-981e-58d385a7bbd0," Doyle, Peter, APCS to. May 14, [1875].",1875-05-14,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/aac77330-8e8d-0130-981e-58d385a7bbd0
b09e0920-8e8d-0130-85ce-58d385a7bbd0," Doyle, Peter, APCS to. May 15, [1874].",1874-05-15,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/b09e0920-8e8d-0130-85ce-58d385a7bbd0
bfa55d00-8e8d-0130-313e-58d385a7bbd0," Doyle, Peter, APCS to. Jun. 5, [1874].",1874-06-05,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/bfa55d00-8e8d-0130-313e-58d385a7bbd0
c5a2f350-8e8d-0130-8512-58d385a7bbd0," Doyle, Peter, APCS to. Jun. 10, [1874].",1874-06-10,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/c5a2f350-8e8d-0130-8512-58d385a7bbd0
ce58bce0-8e8d-0130-82c7-58d385a7bbd0," Doyle, Peter, APCS to. Jun. 12, [1874].",1874-06-12,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/ce58bce0-8e8d-0130-82c7-58d385a7bbd0
d57c10c0-8e8d-0130-8895-58d385a7bbd0," Doyle, Peter, APCS to. Jun. 26, [1874].",1874-06-26,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/d57c10c0-8e8d-0130-8895-58d385a7bbd0
e2cf75c0-8e8d-0130-9879-58d385a7bbd0," Doyle, Peter, APCS to. Jul. 3, [1874].",1874-07-03,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/e2cf75c0-8e8d-0130-9879-58d385a7bbd0
e9a73040-8e8d-0130-6309-58d385a7bbd0," Doyle, Peter, APCS to. Jul. 17, [1874].",1874-07-17,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/e9a73040-8e8d-0130-6309-58d385a7bbd0
f610b5e0-8e8d-0130-4ff5-58d385a7bbd0," Doyle, Peter, APCS to. Jul. 30, [1874/75].",1874-07-30-1875-07-30,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/f610b5e0-8e8d-0130-4ff5-58d385a7bbd0
fe8e4580-8e8d-0130-6185-58d385a7bbd0," Doyle, Peter, APCS to. Jul. 31, [1874].",1874-07-31,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/fe8e4580-8e8d-0130-6185-58d385a7bbd0
0ac030e0-8e8e-0130-bff6-58d385a7bbd0," Doyle, Peter, APCS to. Aug. 7, [1874].",1874-08-07,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/0ac030e0-8e8e-0130-bff6-58d385a7bbd0
1b145b00-8e8e-0130-3534-58d385a7bbd0," Doyle, Peter, APCS to. Aug. 20, [1875].",1875-08-20,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/1b145b00-8e8e-0130-3534-58d385a7bbd0
26ecd420-8e8e-0130-5b40-58d385a7bbd0," Doyle, Peter, APCS to. Aug. 21, [1874].",1874-08-21,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/26ecd420-8e8e-0130-5b40-58d385a7bbd0
31a5ba80-8e8e-0130-43c3-58d385a7bbd0," Doyle, Peter, APCS to. Sep. 1, [1878].",1878-09-01,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/31a5ba80-8e8e-0130-43c3-58d385a7bbd0
3ae65500-8e8e-0130-990f-58d385a7bbd0," Doyle, Peter, APCS to. Sep. 4, [1875].",1875-09-04,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/3ae65500-8e8e-0130-990f-58d385a7bbd0
4847e8b0-8e8e-0130-6f7e-58d385a7bbd0," Doyle, Peter, APCS to. Sep. 25, [1874/75].",1874-09-25-1875-09-25,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/4847e8b0-8e8e-0130-6f7e-58d385a7bbd0
533e8730-8e8e-0130-a958-58d385a7bbd0," Doyle, Peter, APCS to. Oct. 2, [1875].",1875-10-02,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/533e8730-8e8e-0130-a958-58d385a7bbd0
5cb5d9c0-8e8e-0130-f48d-58d385a7bbd0," Doyle, Peter, APCS to. May 8, [1874].",1874-05-08,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/5cb5d9c0-8e8e-0130-f48d-58d385a7bbd0
b9f802e0-8e90-0130-cdfe-58d385a7bbd0," Doyle, Peter, APCS to. Oct. 21, [1873].",1873-10-21,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/b9f802e0-8e90-0130-cdfe-58d385a7bbd0
0ee52c00-8f21-0130-545c-58d385a7bbd0," Doyle, Peter, APCS to. Sep. 18, [1874/75].",1874-09-18-1875-09-18,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/0ee52c00-8f21-0130-545c-58d385a7bbd0
08976020-8f25-0130-77dd-58d385a7bbd0," Doyle, Peter, APCS to. [Oct. 8, 1873].",1873-10-08,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/08976020-8f25-0130-77dd-58d385a7bbd0
35a73070-8f25-0130-f0a1-58d385a7bbd0," Doyle, Peter, APCS to. Oct. 23, [1874/75].",1874-10-23-1875-10-23,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/35a73070-8f25-0130-f0a1-58d385a7bbd0
484a3060-8f25-0130-f957-58d385a7bbd0," Doyle, Peter, APCS to. Oct. 28, [1874/75].",1874-10-28-1875-10-28,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/484a3060-8f25-0130-f957-58d385a7bbd0
8d3df1f0-8f25-0130-05a6-58d385a7bbd0," Doyle, Peter, APCS to. Nov. 3, [1875].",1875-11-03,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/8d3df1f0-8f25-0130-05a6-58d385a7bbd0
ad75d540-8f25-0130-2abd-58d385a7bbd0," Doyle, Peter, APCS to. Dec. 16, [1874/75].",1874-12-16-1875-12-16,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/ad75d540-8f25-0130-2abd-58d385a7bbd0
0b1bb9d0-8f2b-0130-60f9-58d385a7b928," Doyle, Peter, APCS to. Dec. 29, [1874/75].",1874-12-29-1875-12-29,"Camden, NJ","rcp:Doyle, Peter, 1843-1907",http://digitalcollections.nypl.org/items/0b1bb9d0-8f2b-0130-60f9-58d385a7b928
56f321d0-8f31-0130-10e6-58d385a7bbd0," Nicholson, Thomas, ALS to. Jun. 19, 1881.",1881-06-19,"Camden, NJ","rcp:Nicholson, Thomas, c.1859-?",http://digitalcollections.nypl.org/items/56f321d0-8f31-0130-10e6-58d385a7bbd0
0f73c840-8f32-0130-ff4a-58d385a7b928," Locker [Lampson], Frederick, ALS to. May 26, 1880.",1880-05-26,"Camden, NJ","rcp:Locker-Lampson, Frederick, 1821-1895",http://digitalcollections.nypl.org/items/0f73c840-8f32-0130-ff4a-58d385a7b928
850b8860-8f32-0130-9f93-58d385a7b928," Burroughs, John, ALS to. Dec. 21, 1885.",1885-12-21,"Camden, NJ","rcp:Burroughs, John, 1837-1921",http://digitalcollections.nypl.org/items/850b8860-8f32-0130-9f93-58d385a7b928
9ef15da0-8f3b-0130-91dd-58d385a7bbd0," O'Connor, Ellen M., ALS to. Nov. 15, 1863.",1863-11-15,"Brooklyn, NY","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/9ef15da0-8f3b-0130-91dd-58d385a7bbd0
e4e27d20-8f3b-0130-e280-58d385a7bbd0," O'Connor, Ellen M., ALS to. Sep. 11, 1864.",1864-09-11,"Brooklyn, NY","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/e4e27d20-8f3b-0130-e280-58d385a7bbd0
31b79320-8f3c-0130-0f4e-58d385a7bbd0," O'Connor, Ellen M., ALS to. Dec. 4, 1864.",1864-12-04,"Brooklyn, NY","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/31b79320-8f3c-0130-0f4e-58d385a7bbd0
a6916310-8f3c-0130-3177-58d385a7bbd0," O'Connor, Ellen M., ALS to. Oct. 12, 1865.",1865-10-12,"Brooklyn, NY","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/a6916310-8f3c-0130-3177-58d385a7bbd0
cd2d3cf0-8f3c-0130-e128-58d385a7bbd0," O'Connor, Ellen M., ALS to. Oct. 20, 1865.",1865-10-20,"Brooklyn, NY","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/cd2d3cf0-8f3c-0130-e128-58d385a7bbd0
b1fd2670-8f3d-0130-6964-58d385a7bbd0," O'Connor, Ellen M., ALS to. Sep. 21, 1867.",1867-09-21,"Brooklyn, NY","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/b1fd2670-8f3d-0130-6964-58d385a7bbd0
29ee7080-8f3e-0130-3e56-58d385a7b928," O'Connor, Ellen M., ALS to. Feb. 24, 1868.",1868-02-24,"Brooklyn, NY","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/29ee7080-8f3e-0130-3e56-58d385a7b928
09e3a440-8f3f-0130-072b-58d385a7b928," O'Connor, Ellen M., ALS to. Jul. 26, [1873].",1873-07-26,"Brooklyn, NY","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/09e3a440-8f3f-0130-072b-58d385a7b928
3aaa0ec0-8f47-0130-2dd8-58d385a7b928," O'Connor, Ellen M., ALS to. [Mar. 8, 1874].",1874-03-08,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/3aaa0ec0-8f47-0130-2dd8-58d385a7b928
46658a60-8f4b-0130-b564-58d385a7bbd0," O'Connor, Ellen M., ALS to. Jun. 10, 1874.",1874-06-10,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/46658a60-8f4b-0130-b564-58d385a7bbd0
dfcd69e0-8f4f-0130-24a1-58d385a7b928," O'Connor, Ellen M., ALS to. Jul. 26, 1887.",1887-07-26,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/dfcd69e0-8f4f-0130-24a1-58d385a7b928
5c8f9660-8f50-0130-e594-58d385a7b928," O'Connor, Ellen M., APCS to. Aug. 8, 1887.",1887-08-08,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/5c8f9660-8f50-0130-e594-58d385a7b928
9a8a5630-8f50-0130-f8bc-58d385a7b928," O'Connor, Ellen M., APCS to. Feb. 16, 1888.",1888-02-16,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/9a8a5630-8f50-0130-f8bc-58d385a7b928
e5ffe720-8f50-0130-7e2e-58d385a7b928," O'Connor, Ellen M., APCS to. Mar. 10, 1888.",1888-03-10,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/e5ffe720-8f50-0130-7e2e-58d385a7b928
1dbb0cc0-8f51-0130-5c7a-58d385a7b928," O'Connor, Ellen M., APCS to. Dec. 19, 1888.",1888-12-19,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/1dbb0cc0-8f51-0130-5c7a-58d385a7b928
65d23490-8f51-0130-a79f-58d385a7b928," O'Connor, Ellen M., APCS to. Dec. 21, 1888.",1888-12-21,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/65d23490-8f51-0130-a79f-58d385a7b928
5dbac900-8f52-0130-3797-58d385a7bbd0," O'Connor, Ellen M., APCS to. Jan. 1, 1889.",1889-01-01,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/5dbac900-8f52-0130-3797-58d385a7bbd0
b99ea230-8f52-0130-d197-58d385a7bbd0," O'Connor, Ellen M., APCS to. Jan. 29, 1889.",1889-01-29,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/b99ea230-8f52-0130-d197-58d385a7bbd0
eee13700-8f52-0130-272c-58d385a7bbd0," O'Connor, Ellen M., APCS to. Feb. 12, 1889.",1889-02-12,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/eee13700-8f52-0130-272c-58d385a7bbd0
fe20e4e0-8f52-0130-e1da-58d385a7bbd0," O'Connor, Ellen M., APCS to. May 9, 1889.",1889-05-09,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/fe20e4e0-8f52-0130-e1da-58d385a7bbd0
