uuid,title,date,place,names,link
ae1a1510-61bd-0130-414c-58d385a7b928,"[Foote], Mary W[ilder] White, ALS to. Jan. 30, 1834.",1834-01-30,"San Marcos, Cuba","rcp:Foote, Mary Wilder, 1810-1857",http://digitalcollections.nypl.org/items/ae1a1510-61bd-0130-414c-58d385a7b928
778476e0-61c1-0130-ef76-58d385a7b928," Mann, Mary [Tyler Peabody], AL to. Feb. 2, 1845. ",1845-02-02,"[Concord, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/778476e0-61c1-0130-ef76-58d385a7b928
f6a00e60-61c2-0130-d3b2-58d385a7b928," Mann, Mary [Tyler Peabody], ALS to. Apr. 6, [1845]. ",1845-04-06,"[Concord, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/f6a00e60-61c2-0130-d3b2-58d385a7b928
308efec0-61c3-0130-2078-58d385a7b928," Mann, Mary [Tyler Peabody], ALS to. Apr. 7-8, [1845]. ",1845-04-07,"[Concord, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/308efec0-61c3-0130-2078-58d385a7b928
cc45dc10-61c3-0130-3a76-58d385a7b928," Mann, Mary [Tyler Peabody], ALS to. Nov. 12, 1847. ",1847-11-12,"[Salem, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/cc45dc10-61c3-0130-3a76-58d385a7b928
d15fa740-61c4-0130-4937-58d385a7b928," Mann, Mary [Tyler Peabody], ALS to. Jan. 14, 1848. ",1848-01-14,"Salem, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/d15fa740-61c4-0130-4937-58d385a7b928
6babc670-61c5-0130-913f-58d385a7b928," Mann, Mary [Tyler Peabody], AL (incomplete) to. Feb. 6, 1848. ",1848-02-06,"[Salem, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/6babc670-61c5-0130-913f-58d385a7b928
c8867010-61c6-0130-3dd6-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Apr. 25-30, 1848. ",1848-04-25,"Salem, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/c8867010-61c6-0130-3dd6-58d385a7bbd0
e95f9cc0-61c6-0130-133f-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. May 14, [1848]. ",1848-05-14,"Salem, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/e95f9cc0-61c6-0130-133f-58d385a7bbd0
023ca2c0-61c7-0130-0b9a-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Jun. 12, [1848]. ",1848-06-12,"Salem, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/023ca2c0-61c7-0130-0b9a-58d385a7bbd0
5a5f5db0-61c7-0130-f45f-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Jul. 16, 1848. ",1848-07-16,"Salem, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/5a5f5db0-61c7-0130-f45f-58d385a7bbd0
8292d7e0-61c7-0130-cfab-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Sep. 17, [1848]. ",1848-09-17,"Salem, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/8292d7e0-61c7-0130-cfab-58d385a7bbd0
b51715e0-61c7-0130-957b-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Oct. 15-16, 1848. ",1848-10-15,"Salem, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/b51715e0-61c7-0130-957b-58d385a7bbd0
d9e923b0-61c7-0130-01d3-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Feb. 15-22, 1849. ",1849-02-15,"Salem, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/d9e923b0-61c7-0130-01d3-58d385a7bbd0
f95907c0-61c7-0130-2368-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Mar. 18, 1849. ",1849-03-18,"Salem, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/f95907c0-61c7-0130-2368-58d385a7bbd0
2cfbb120-61c8-0130-c9ff-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Jun. 9, 1849. Includes AN from Nathaniel Hawthorne. ",1849-06-09,"[Salem, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/2cfbb120-61c8-0130-c9ff-58d385a7bbd0
839cf6f0-61c8-0130-f30d-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS (incomplete) to. [Jul. 1849?]. ",1849-07,"[Salem, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/839cf6f0-61c8-0130-f30d-58d385a7bbd0
aa293880-61c8-0130-8ea8-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Aug. 12, 1849. ",1849-08-12,"[Salem, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/aa293880-61c8-0130-8ea8-58d385a7bbd0
60375f70-61c9-0130-8849-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Sep. 1, [1849]. Enclosing ALS, Aug. 30, 1849.  ",1849-09-01,"[Salem, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/60375f70-61c9-0130-8849-58d385a7bbd0
8ce32e20-61c9-0130-0b66-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Sep. 12, 1849. ",1849-09-12,"[Salem, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/8ce32e20-61c9-0130-0b66-58d385a7bbd0
b030c1a0-61c9-0130-7f2b-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Oct. 21, 1849. ",1849-10-21,"Salem, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/b030c1a0-61c9-0130-7f2b-58d385a7bbd0
47757840-61cc-0130-7852-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Nov. 4, 1849. ",1849-11-04,"Salem, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/47757840-61cc-0130-7852-58d385a7bbd0
661af9e0-61cc-0130-bcbb-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Feb. 12, 1850. ",1850-02-12,"[Salem, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/661af9e0-61cc-0130-bcbb-58d385a7bbd0
7fc06ec0-61cc-0130-34f5-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Sep. 9, 1850. ",1850-09-09,"[Salem, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/7fc06ec0-61cc-0130-34f5-58d385a7bbd0
a3b00fe0-61cc-0130-54e4-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. [Oct./Nov. 1850?]. ",1850-10: approximate,"[Salem, MA?]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/a3b00fe0-61cc-0130-54e4-58d385a7bbd0
db2713a0-61cc-0130-bc59-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Nov. 22, 1850. ",1850-11-22,"Lenox, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/db2713a0-61cc-0130-bc59-58d385a7bbd0
17cc6ff0-61cd-0130-234d-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Feb. [19?]-20, 1851. ",1851-02-20,"[Lenox, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/17cc6ff0-61cd-0130-234d-58d385a7bbd0
5284d880-61cd-0130-38c5-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Feb. 3[?], 1851. ",1851-02-03,"Lenox, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/5284d880-61cd-0130-38c5-58d385a7bbd0
6ac8c7b0-61cd-0130-809f-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Mar. 6, 1851. ",1851-03-06,"Lenox, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/6ac8c7b0-61cd-0130-809f-58d385a7bbd0
4e42a180-61ce-0130-5979-58d385a7bbd0," Mann, Mary [Tyler Peabody], ALS to. Jun. 22, [1851]. ",1851-06-22,"[Lenox, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/4e42a180-61ce-0130-5979-58d385a7bbd0
676bc9b0-625d-0130-c293-58d385a7b928," Mann, Mary [Tyler Peabody], ALS to. Jul. 4, [1851]. ",1851-07-04,"[Lenox, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/676bc9b0-625d-0130-c293-58d385a7b928
95177100-625d-0130-8ae0-58d385a7b928," Mann, Mary [Tyler Peabody], ALS to. Jul. 17-21, [1851]. ",1851-07-17,"[Lenox, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/95177100-625d-0130-8ae0-58d385a7b928
c142d650-625d-0130-1bdf-58d385a7b928," Mann, Mary [Tyler Peabody], ALS to. Aug. 26-30, 1851. ",1851-08-26,"[Lenox, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/c142d650-625d-0130-1bdf-58d385a7b928
d8f2cb90-625d-0130-76fa-58d385a7b928," Mann, Mary [Tyler Peabody], ALS to. Sep. 23, 1851. ",1851-09-23,"[Lenox, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/d8f2cb90-625d-0130-76fa-58d385a7b928
fb01e5a0-625d-0130-ef1a-58d385a7b928," Mann, Mary [Tyler Peabody], ALS to. Sep. 30, 1851. ",1851-09-30,"Lenox, MA","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/fb01e5a0-625d-0130-ef1a-58d385a7b928
8edd1500-625e-0130-e0f0-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Oct. 9, [1851]. ",1851-10-09,"[Lenox, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/8edd1500-625e-0130-e0f0-58d385a7b928
cec44080-625e-0130-74c3-58d385a7b928," Mann, Mary [Tyler Peabody], AL to. Oct. 11, [1851]. ",1851-10-11,"[Lenox, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/cec44080-625e-0130-74c3-58d385a7b928
14f95310-625f-0130-6074-58d385a7b928," Mann, Mary [Tyler Peabody], AL to. [Nov.] 11, [1851]. ",1851-11-11,"[Lenox, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/14f95310-625f-0130-6074-58d385a7b928
45c7fb00-625f-0130-d642-58d385a7b928," Mann, Mary [Tyler Peabody], AL to. Dec. [17, 1851]. ",1851-12-17,"[Lenox, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/45c7fb00-625f-0130-d642-58d385a7b928
8e1d9150-625f-0130-7a67-58d385a7b928,"[Mann], Mary [Tyler Peabody], AL to. May 2, 1852. ",1852-05-02,"[West Newton, MA?]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/8e1d9150-625f-0130-7a67-58d385a7b928
553893e0-6260-0130-e83a-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. [1852?]. ",1852: questionable,[n.p.],"rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/553893e0-6260-0130-e83a-58d385a7b928
d11dca10-6260-0130-a450-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Feb. 10, [1853]. ",1853-02-10,"[Concord, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/d11dca10-6260-0130-a450-58d385a7b928
12faf670-6261-0130-a18f-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Oct. 9-16, 1853. ",1853-10-09,"Rock Park, Rock Ferry, Cheshire, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/12faf670-6261-0130-a18f-58d385a7b928
6af74cf0-6261-0130-4348-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. [Oct. -] Nov. 1, [1853]. ",1853-11-01,"[Rock Park, Rock Ferry, Cheshire, England]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/6af74cf0-6261-0130-4348-58d385a7b928
a30d8340-6261-0130-d3c7-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Jul. 3, 1854. ",1854-07-03,England,"rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/a30d8340-6261-0130-d3c7-58d385a7b928
ebc07580-6261-0130-b5e4-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Mar. 17-24, 1855. ",1855-03-17,"Liverpool, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/ebc07580-6261-0130-b5e4-58d385a7b928
158a8820-6262-0130-773b-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Apr. 20-22, 1855. ",1855-04-20,England,"rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/158a8820-6262-0130-773b-58d385a7b928
34d29bf0-6262-0130-c509-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. May 9-10, 1855. ",1855-05-09,[England],"rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/34d29bf0-6262-0130-c509-58d385a7b928
6a7bac60-6262-0130-4df9-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Jul. 11-13, 1855. ",1855-07-11,"[Newby Bridge, Windermere, England]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/6a7bac60-6262-0130-4df9-58d385a7b928
a1cf87d0-6262-0130-c429-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Nov. 13, 1855. ",1855-11-13,"Lisbon, Portugal","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/a1cf87d0-6262-0130-c429-58d385a7b928
b13c19d0-6263-0130-ce73-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. Apr. 13-22, [1856]. ",1856-04-13,"Funchal, Madeira, Atlantic Ocean","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/b13c19d0-6263-0130-ce73-58d385a7bbd0
ec0a1d60-6263-0130-a492-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. Aug. 12, 1856. ",1856-08-12,"Blackheath Park, Blackheath, London","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/ec0a1d60-6263-0130-a492-58d385a7bbd0
2f6c1d00-6264-0130-8a41-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. Dec. 30, [1856] - Jan. 2, [1857]. ",1856-12-30,"Brunswick Terrace, Southport, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/2f6c1d00-6264-0130-8a41-58d385a7bbd0
5ceec3e0-6264-0130-df28-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], AL (incomplete) to. Mar. 26, 1857.",1857-03-26,"Southport, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/5ceec3e0-6264-0130-df28-58d385a7bbd0
8acbd140-6264-0130-9b6c-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. Jul. 16, 1857.",1857-07-16,"Southport, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/8acbd140-6264-0130-9b6c-58d385a7bbd0
e92907d0-6264-0130-53f2-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. Aug. 28, [1857].",1857-08-28,"Southport, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/e92907d0-6264-0130-53f2-58d385a7bbd0
30638110-6265-0130-fbaa-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. [Sep. 20-26], 1857.",1857-09-20,"Leamington, Warwickshire, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/30638110-6265-0130-fbaa-58d385a7bbd0
8fa73980-6265-0130-742c-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. Jan. 15, 1858 [i.e. 1859].",1859-01-15,"Rome, Italy","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/8fa73980-6265-0130-742c-58d385a7bbd0
d1d2fb90-6265-0130-d8c5-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. May 16, June 7,10, [1858].",1858-05-16,"Rome & Florence, Italy","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/d1d2fb90-6265-0130-d8c5-58d385a7bbd0
08372ad0-6266-0130-8839-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. Aug. 8, 1858.",1858-08-08,"Florence, Italy","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/08372ad0-6266-0130-8839-58d385a7bbd0
9f719a40-6266-0130-89d5-58d385a7bbd0,"[Mann], [Mary Tyler Peabody], ALS (incomplete) to. [1858].",1858,"Florence, Italy","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/9f719a40-6266-0130-89d5-58d385a7bbd0
c60080b0-6266-0130-3eed-58d385a7bbd0,"[Mann], [Mary Tyler Peabody], AL (incomplete) to. [1858?].",1858: questionable,"[Florence, Italy?]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/c60080b0-6266-0130-3eed-58d385a7bbd0
77a7c970-6269-0130-66f6-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. [Mar.? 1860?]. [Previously: Mar.? 1859?]",1860-03: questionable,[England?],"rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/77a7c970-6269-0130-66f6-58d385a7b928
1c1a8a80-626d-0130-60a4-58d385a7b928,"[Mann], [Mary Tyler Peabody], AL (incomplete?) to. Apr. 8, [1859].",1859-04-08,"Rome, Italy","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/1c1a8a80-626d-0130-60a4-58d385a7b928
849a9740-626d-0130-ed93-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Aug. 24, [1859].",1859-08-24,"[Redcar, Yorkshire, England]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/849a9740-626d-0130-ed93-58d385a7b928
17f01030-626e-0130-30af-58d385a7b928,"[Mann], Mary [Tyler Peabody], AL (incomplete) to. Oct. 27, 1859.",1859-10-27,"Leamington, Warwickshire, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/17f01030-626e-0130-30af-58d385a7b928
49dedf20-626e-0130-4f6c-58d385a7b928,"[Mann], Mary [Tyler Peabody], AL to. Oct. 27 & 28, [1859?].",1859-10-27,"[Leamington, Warwickshire, England]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/49dedf20-626e-0130-4f6c-58d385a7b928
64294910-626e-0130-21de-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Oct. 28 - 31, [1859?].",1859-10-28,"[Leamington, Warwickshire, England]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/64294910-626e-0130-21de-58d385a7b928
9ef0a590-626e-0130-e668-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Feb. 29, [1860].",1860-02-29,"Leamington, Warwickshire, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/9ef0a590-626e-0130-e668-58d385a7b928
cca77300-626e-0130-d46f-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Mar. 14, 1860.",1860-03-14,"Leamington, Warwickshire, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/cca77300-626e-0130-d46f-58d385a7b928
d0f1f890-626f-0130-5c5e-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Mar. 28, 1860.",1860-03-28,"Bath, Somerset, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/d0f1f890-626f-0130-5c5e-58d385a7b928
287f8560-6271-0130-b502-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. [before Apr. 8, 1860].",1860-04-04: questionable,"[Bath, England]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/287f8560-6271-0130-b502-58d385a7bbd0
7c5f7a70-6271-0130-7814-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. Apr. 8, 1860.",1860-04-08,"[Bath, England]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/7c5f7a70-6271-0130-7814-58d385a7bbd0
ad90d000-6271-0130-dbc4-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS (incomplete?) to. Apr. 27, 1860.",1860-04-27,"Bath, England","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/ad90d000-6271-0130-dbc4-58d385a7bbd0
dd7f6b10-6271-0130-6706-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], AL to. May 27, 1860.",1860-05-27,"[Bath, England]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/dd7f6b10-6271-0130-6706-58d385a7bbd0
552a4280-6272-0130-f373-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. [n.m.] [18-]19, [1863?].",1863: questionable,"[Concord, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/552a4280-6272-0130-f373-58d385a7bbd0
7be17770-6272-0130-6c97-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. Nov. 9, 1864.",1864-11-09,"[Concord, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/7be17770-6272-0130-6c97-58d385a7bbd0
97815b40-6272-0130-1124-58d385a7bbd0,"[Mann], Mary [Tyler Peabody], ALS to. Dec. 11, 1864.",1864-12-11,"[Concord, MA?]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/97815b40-6272-0130-1124-58d385a7bbd0
ee771060-6273-0130-cd40-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. [late April? 1864].",1864-04,[n.p.],"rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/ee771060-6273-0130-cd40-58d385a7b928
126f39f0-6274-0130-31c8-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Jun. 30, 1865.",1865-06-30,"[Concord, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/126f39f0-6274-0130-31c8-58d385a7b928
374733b0-6274-0130-b73f-58d385a7b928,"[Mann], [Mary Tyler Peabody], AL (incomplete) to. [1865?].",1865,[n.p.],"rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/374733b0-6274-0130-b73f-58d385a7b928
61a25a10-6274-0130-879e-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Mar. 1, 1866.",1866-03-01,"[Concord, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/61a25a10-6274-0130-879e-58d385a7b928
78776350-6274-0130-d848-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Mar. 1, 1866 [later]",1866-03-01,"[Concord, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/78776350-6274-0130-d848-58d385a7b928
8f817750-6274-0130-4c08-58d385a7b928,"[Mann], Mary [Tyler Peabody], ALS to. Mar. 20, 1866 ",1866-03-20,"[Concord, MA]","rcp:Mann, Mary Tyler Peabody, 1806-1887",http://digitalcollections.nypl.org/items/8f817750-6274-0130-4c08-58d385a7b928
9a0b2ab0-627f-0130-24d3-58d385a7bbd0," Peabody, Elizabeth [Palmer], mother, ALS to. Oct. 6, 1828.",1828-10-06,"Dedham, MA","rcp:Peabody, Elizabeth Palmer, 1778-1853",http://digitalcollections.nypl.org/items/9a0b2ab0-627f-0130-24d3-58d385a7bbd0
ff586a30-627f-0130-811e-58d385a7bbd0," Peabody, Elizabeth [Palmer], mother, ALS to. Sep. 2, 1830.",1830-09-02,"Dedham, MA","rcp:Peabody, Elizabeth Palmer, 1778-1853",http://digitalcollections.nypl.org/items/ff586a30-627f-0130-811e-58d385a7bbd0
359f1b20-6280-0130-877a-58d385a7bbd0," Peabody, Elizabeth [Palmer], mother, ALS to. [Sep.] 6, [1830].",1830-09-06,"[Dedham, MA]","rcp:Peabody, Elizabeth Palmer, 1778-1853",http://digitalcollections.nypl.org/items/359f1b20-6280-0130-877a-58d385a7bbd0
68d07150-6280-0130-ecad-58d385a7bbd0," Peabody, Elizabeth [Palmer], mother, ALS to. [Sep.?] 11-14, [1830].",1830-09-11: questionable,"[Dedham, MA]","rcp:Peabody, Elizabeth Palmer, 1778-1853",http://digitalcollections.nypl.org/items/68d07150-6280-0130-ecad-58d385a7bbd0
a13e02b0-6280-0130-d575-58d385a7bbd0," Peabody, Elizabeth [Palmer], mother, ALS to. Sep. 20-25, 1830.",1830-09-20,"[Dedham, MA]","rcp:Peabody, Elizabeth Palmer, 1778-1853",http://digitalcollections.nypl.org/items/a13e02b0-6280-0130-d575-58d385a7bbd0
d3bec140-6281-0130-80c9-58d385a7b928," Peabody, Elizabeth [Palmer], mother, ALS to. Oct. 10, 1830.",1830-10-10,"Havenwood, Dedham, MA","rcp:Peabody, Elizabeth Palmer, 1778-1853",http://digitalcollections.nypl.org/items/d3bec140-6281-0130-80c9-58d385a7b928
278f5210-6282-0130-a306-58d385a7b928," Peabody, Elizabeth [Palmer], mother, ALS to. Oct. 14, 1830.",1830-10-14,"Havenwood, Dedham, MA","rcp:Peabody, Elizabeth Palmer, 1778-1853",http://digitalcollections.nypl.org/items/278f5210-6282-0130-a306-58d385a7b928
5c0d92d0-6282-0130-5499-58d385a7b928," Peabody, Elizabeth [Palmer], mother, ALS to. Oct. 16-20, [1830].",1830-10-16,"[Dedham, MA]","rcp:Peabody, Elizabeth Palmer, 1778-1853",http://digitalcollections.nypl.org/items/5c0d92d0-6282-0130-5499-58d385a7b928
a5a80330-6282-0130-e2f4-58d385a7b928," Peabody, Elizabeth [Palmer], mother, ALS to. [1830?]",1830: questionable,"[Dedham, MA?]","rcp:Peabody, Elizabeth Palmer, 1778-1853",http://digitalcollections.nypl.org/items/a5a80330-6282-0130-e2f4-58d385a7b928
